Clade,Family,Genus,Binomial,Bio01_mean,Bio04_mean,Bio05_mean,Bio06_mean,Bio12_mean,Bio15_mean,Bio16_mean,Bio17_mean
Scincoidea,Scincidae,Trachylepis,Trachylepis quinquetaeniata,26.26058145,253.8220471,36.42575556,16.33475137,780.5672909,116.8749084,503.7494438,13.92483729
Scincoidea,Scincidae,Trachylepis,Trachylepis albilabris,24.45016213,86.97837131,29.13713813,20.45056091,1840.695116,59.31386982,883.8018357,83.37426955
Scincoidea,Scincidae,Trachylepis,Trachylepis affinis,25.3067311,138.6313559,32.77432411,19.01710425,1469.084731,76.16091313,767.5731712,46.4481869
Scincoidea,Scincidae,Trachylepis,Trachylepis perrotetii,26.70771296,210.0190878,36.54402142,17.84404558,991.8888118,104.7164201,637.6819913,10.77776556
Scincoidea,Scincidae,Trachylepis,Trachylepis cristinae,26.75,126.325,29.7125,24.3625,121.75,161.125,139.75,0
Scincoidea,Scincidae,Trachylepis,Trachylepis brevicollis,25.31425955,232.7889618,34.37636462,16.66002156,427.9252726,90.22410485,248.7464072,16.69749694
Scincoidea,Scincidae,Trachylepis,Trachylepis socotrana,24.91150033,119.7263935,28.0504957,22.84432694,298.4221194,144.1273408,294.2753911,0
Scincoidea,Scincidae,Eumecia,Eumecia anchietae,20.96559149,182.6566799,30.69452554,11.96014645,1183.10495,95.54582482,166.8741509,9.752964722
Scincoidea,Scincidae,Chioninia,Chioninia vaillantii,20.56067416,165.5792135,23.6747191,18.03333333,365.3614232,153.005618,389.417603,0
Scincoidea,Scincidae,Chioninia,Chioninia delalandii,21.61736785,165.9078749,24.7328479,19.09773463,306.1014024,154.0291262,330.6364617,0
Scincoidea,Scincidae,Chioninia,Chioninia stangeri,22.98834951,162.2252427,26.06019417,20.46796117,192.8543689,131.6213592,184.815534,0
Scincoidea,Scincidae,Chioninia,Chioninia nicolauensis,22.17931034,164.1655172,25.30848806,19.64005305,211.7320955,160.0583554,245.9257294,0
Scincoidea,Scincidae,Chioninia,Chioninia fogoensis,18.79429929,157.3446556,21.76389549,16.2608076,199.7434679,135.0855107,190.3634204,0.064133017
Scincoidea,Scincidae,Chioninia,Chioninia spinalis,22.49222222,169.5289206,25.69390476,19.95431746,215.4895238,158.9393651,233.8644444,0
Scincoidea,Scincidae,Trachylepis,Trachylepis tessellata,25.62463897,381.4589034,36.71457692,14.33497807,133.0923794,90.31710721,82.62333462,4.575181254
Scincoidea,Scincidae,Panopa,Panopa carvalhoi,25.62134039,85.88073788,30.74546752,21.82388146,1946.610514,58.3059333,1227.476923,309.3692308
Scincoidea,Scincidae,Panopa,Panopa croizati,19.26,56.46,23.988,15.216,1278.56,56.84,542.2554113,18.1047619
Scincoidea,Scincidae,Mabuya,Mabuya mabouya,21.75337996,27.15639175,24.99441194,18.60399911,2318.645985,42.6859948,545.6469385,27.72057821
Scincoidea,Scincidae,Mabuya,Mabuya dominicana,24.94827957,91.54,26.70387097,23.05795699,2212.267742,38.07526882,1068.575414,12.20923519
Scincoidea,Scincidae,Varzea,Varzea altamazonica,23.79519854,56.73952195,27.6790248,19.33082813,2411.709278,31.73094742,843.0827034,358.0990625
Scincoidea,Scincidae,Orosaura,Orosaura nebulosylvestris,17.184,42.524,21.532,13.2,1112.8,52.92,611.4797726,31.37352371
Scincoidea,Scincidae,Maracaiba,Maracaiba meridensis,16.14166667,40.99166667,20.46666667,11.23333333,1781.916667,40,1304.821755,145.4372409
Scincoidea,Scincidae,Maracaiba,Maracaiba zuliae,25.05109617,55.69662534,29.54175004,20.74206357,1596.412355,52.75317122,1125.770788,235.3997947
Scincoidea,Scincidae,Marisora,Marisora berengerae,27.42758621,45.47931034,28.70689655,26.26896552,2068.896552,58.03448276,840.6675186,13.00804053
Scincoidea,Scincidae,Marisora,Marisora roatanae,26.70555556,112.4055556,29.55555556,23.46666667,2514.277778,66.72222222,1012.181818,225.6363636
Scincoidea,Scincidae,Marisora,Marisora alliacea,24.95917426,36.96294666,27.74134968,22.55335848,3777.02211,28.0300744,202.8471623,35.06625362
Scincoidea,Scincidae,Marisora,Marisora brachypoda,24.96687634,130.4712184,30.4978249,19.60979984,1899.279801,67.50403193,1912.320252,17.91177313
Scincoidea,Scincidae,Marisora,Marisora unimarginata,24.8554861,119.9366751,29.9775675,19.92615347,2005.770435,64.12615653,1308.283035,550.2659541
Scincoidea,Scincidae,Marisora,Marisora pergravis,27.1,53.82333333,28.46,25.81,1877.1,59.73333333,674.7618831,93.67107845
Scincoidea,Scincidae,Marisora,Marisora falconensis,26.25065427,47.2785497,30.40271656,22.29474767,1513.122666,57.05000765,659.5,174.9166667
Scincoidea,Scincidae,Marisora,Marisora aurulae,26.12691771,63.38675035,27.67977685,24.6083682,1890.301255,45.37238494,826.3050147,50.86773356
Scincoidea,Scincidae,Aspronema,Aspronema cochabambae,19.28040741,185.7481806,24.7220463,11.88000231,1495.421273,63.23226852,725.4689583,124.002037
Scincoidea,Scincidae,Aspronema,Aspronema dorsivittatum,21.46510118,302.7874358,29.69406165,11.88107043,1314.145525,55.43272824,583.0072746,112.1531692
Scincoidea,Scincidae,Varzea,Varzea bistriata,25.31220524,62.58260772,29.87834551,21.56599137,2343.5439,50.295498,985.0247187,223.6048401
Scincoidea,Scincidae,Copeoglossum,Copeoglossum aurae,26.21950464,57.799484,27.8744582,24.68036636,1968.296956,46.73890609,751.6991744,160.2902477
Scincoidea,Scincidae,Copeoglossum,Copeoglossum nigropunctatum,24.77072754,82.06932736,29.99246119,19.97298019,2074.760695,57.08649442,906.4283928,171.9417752
Scincoidea,Scincidae,Exila,Exila nigropalmata,24.55920345,53.994815,28.29008887,20.37295114,2482.776438,36.84561252,1420.384615,57.07692308
Scincoidea,Scincidae,Notomabuya,Notomabuya frenata,23.66730555,179.3238014,30.52750998,16.41418812,1540.182399,63.48065935,994.366442,196.4212782
Scincoidea,Scincidae,Brasiliscincus,Brasiliscincus caissara,19.89680575,212.5643054,26.0837842,12.20016812,1607.580937,58.16022576,758.727102,125.9264208
Scincoidea,Scincidae,Brasiliscincus,Brasiliscincus agilis,22.95728631,167.8918897,28.85566945,16.68168862,1147.887913,59.5219604,563.3753663,98.13967497
Scincoidea,Scincidae,Brasiliscincus,Brasiliscincus heathi,25.36641691,122.0706365,32.02088724,19.55001476,1024.930939,80.79990092,572.7956595,30.78947173
Scincoidea,Scincidae,Psychosaura,Psychosaura agmosticha,25.79340992,129.6045754,32.83497713,19.10929095,675.9250447,85.77152267,1021.98937,201.3498284
Scincoidea,Scincidae,Psychosaura,Psychosaura macrorhyncha,22.39125365,169.7970282,28.55551421,15.35787127,1148.839893,70.01542006,857.5063637,25.1654791
Scincoidea,Scincidae,Spondylurus,Spondylurus fulgidus,26.0526663,98.24332051,28.7273227,23.26542056,1379.232545,52.45079714,678.7839472,139.6173722
Scincoidea,Scincidae,Spondylurus,Spondylurus lineolatus,22.65430779,139.815587,28.19385071,16.73849885,1335.392593,39.03070536,497.9462348,166.4673627
Scincoidea,Scincidae,Spondylurus,Spondylurus powelli,26.14980989,108.9870722,28.15057034,24.05361217,1295.882129,35.33460076,484.9239544,156.9011407
Scincoidea,Scincidae,Spondylurus,Spondylurus sloanii,25.62836559,110.4419388,27.77624691,23.4209566,1529.867764,37.93955154,585.598346,188.1018842
Scincoidea,Scincidae,Spondylurus,Spondylurus semitaeniatus,26.47013575,114.0167421,28.56108597,24.31085973,1246.004525,36.87782805,494.5656109,161.9954751
Scincoidea,Scincidae,Spondylurus,Spondylurus macleani,26.9,114.4,29,24.73333333,1143,38,461,145
Scincoidea,Scincidae,Spondylurus,Spondylurus culebrae,26.73684211,113.5921053,28.83684211,24.58421053,1235.684211,32.57894737,434,158.5789474
Scincoidea,Scincidae,Spondylurus,Spondylurus monitae,27.1,107.85,29.1,25,1020.5,33,378,145
Scincoidea,Scincidae,Spondylurus,Spondylurus caicosae,26.49613003,149.8083591,29.10433437,23.92910217,696.0727554,37.95975232,281.6517028,95.41486068
Scincoidea,Scincidae,Manciola,Manciola guaporicola,24.4586074,128.1169613,31.01019001,17.43354958,1662.403368,69.22742274,914.1348723,386.9557066
Scincoidea,Scincidae,Toenayar,Toenayar novemcarinata,24.95624242,109.3067132,29.86019038,19.45488826,2524.061221,50.94198634,1088.654666,288.1339145
Scincoidea,Scincidae,Eutropis,Eutropis tytleri,27.21538462,56.40769231,28.96923077,25.98461538,3133.538462,70.15384615,946.6557731,16.89400384
Scincoidea,Scincidae,Eutropis,Eutropis rugifera,25.78464278,39.81425822,29.34263321,22.56160414,2778.850209,25.68881666,999.8474887,534.5058137
Scincoidea,Scincidae,Eutropis,Eutropis macrophthalma,24.25011425,26.01089004,26.09307808,22.47107507,1947.559104,28.33249735,993.5861696,64.40226327
Scincoidea,Scincidae,Eutropis,Eutropis rudis,24.48721447,30.8546654,27.82584095,21.44144314,3031.716664,21.16811161,1388.6017,26.18866824
Scincoidea,Scincidae,Eutropis,Eutropis multifasciata,22.45897495,282.8980596,29.23704623,13.90887303,2078.88784,63.78546479,1105.946563,237.6754368
Scincoidea,Scincidae,Eutropis,Eutropis bibronii,28.04167911,192.217501,33.51888838,22.22926866,1236.909898,90.5087332,1109.841328,28.14636545
Scincoidea,Scincidae,Eutropis,Eutropis trivittata,26.23112786,317.2774016,37.05399428,15.34865742,1254.8549,106.6641557,959.9865783,459.1602119
Scincoidea,Scincidae,Eutropis,Eutropis nagarjunensis,27.27824057,292.2694247,38.09534927,17.12868883,702.7236645,99.81397086,1009.626669,171.8200613
Scincoidea,Scincidae,Eutropis,Eutropis beddomei,25.51021941,168.8111169,33.65027209,18.24165393,1479.386417,90.95932383,314.7230275,14.43099591
Scincoidea,Scincidae,Eutropis,Eutropis carinata,23.46612067,441.2578766,35.16490395,10.0461367,1272.710065,112.172276,1445.867718,89.49611247
Scincoidea,Scincidae,Eutropis,Eutropis macularia,25.36608489,341.3426868,35.23210483,13.87676548,1464.444082,104.8634659,677.9229783,289.8642367
Scincoidea,Scincidae,Eutropis,Eutropis clivicola,25.6717937,112.015655,32.05280694,20.44532177,2957.231401,88.73756276,944.5477729,24.38873303
Scincoidea,Scincidae,Eutropis,Eutropis madaraszi,25.25199217,71.33307605,29.46551612,21.0363918,2136.824971,44.6204816,992.7913916,28.80812078
Scincoidea,Scincidae,Eutropis,Eutropis bontocensis,22.07964107,145.7751731,26.51275961,17.11791458,2569.10278,76.13792736,819.1928446,50.96246997
Scincoidea,Scincidae,Eutropis,Eutropis multicarinata,25.5742575,80.45918647,29.00597948,22.30918647,2427.471086,50.85335737,904.5722129,246.9917378
Scincoidea,Scincidae,Eutropis,Eutropis indeprensa,25.52871885,73.28650036,28.9166301,22.31128105,2410.196954,46.85844295,792.9077928,18.67419312
Scincoidea,Scincidae,Eutropis,Eutropis cumingi,25.40575083,115.9977808,29.30010432,21.37998164,2474.177059,68.50781011,2011.463715,46.8804199
Scincoidea,Scincidae,Eutropis,Eutropis quadricarinata,23.99366105,358.7736273,31.73811707,11.56319156,2073.245431,97.15295172,467.6202839,5.912121778
Scincoidea,Scincidae,Dasia,Dasia vyneri,24.41359198,33.81316661,28.35461345,20.91831202,3584.734079,17.76577785,1162.692751,666.737667
Scincoidea,Scincidae,Eutropis,Eutropis longicaudata,23.32353939,255.4934256,29.92368318,14.59822438,1770.624061,78.77207418,1059.997468,265.3013616
Scincoidea,Scincidae,Ablepharus,Ablepharus budaki,14.81989211,732.5202514,30.76383631,1.090987734,728.0148037,76.28620389,406.5576782,17.5489533
Scincoidea,Scincidae,Ablepharus,Ablepharus kitaibelii,12.17457516,745.5868451,28.00227597,-1.726970905,657.6611181,39.75008582,272.3986769,79.59004629
Scincoidea,Scincidae,Ablepharus,Ablepharus chernovi,10.25808143,842.4577694,28.61309289,-5.858499316,586.9339435,58.11539438,272.4665314,26.5679876
Scincoidea,Scincidae,Asymblepharus,Asymblepharus himalayanus,2.310173008,751.4920881,17.59374453,-14.67896266,697.490369,74.39053362,457.7180257,39.09260457
Scincoidea,Scincidae,Ablepharus,Ablepharus grayanus,25.70826113,520.7907599,38.98756207,9.850319548,433.7190863,134.1227713,387.0561344,6.704295787
Scincoidea,Scincidae,Lamprolepis,Lamprolepis smaragdina,24.76541144,67.4436664,27.81140345,21.80291564,2644.7318,39.80198025,981.5025,26.46333333
Scincoidea,Scincidae,Lygosoma,Lygosoma pruthi,26.24429292,216.9410473,34.50167735,17.7835538,951.3972453,73.80158189,1226.386284,27.94905768
Scincoidea,Scincidae,Lygosoma,Lygosoma punctata,24.98670036,422.0205925,36.75627625,11.87760315,1230.179404,115.4968105,1019.434228,66.23086478
Scincoidea,Scincidae,Lygosoma,Lygosoma lineata,26.32034975,290.0119605,37.67758289,15.49010375,1129.51669,120.1522525,703.6469376,75.99296335
Scincoidea,Scincidae,Lygosoma,Lygosoma vosmaeri,28.25729212,295.7342559,38.85213011,18.14646433,934.7733068,100.3169351,892.0824541,13.08314016
Scincoidea,Scincidae,Lygosoma,Lygosoma guentheri,26.46209424,250.1707403,36.65954615,17.05065009,1171.720222,103.3716452,529.5045617,255.9502284
Scincoidea,Scincidae,Lygosoma,Lygosoma goaensis,25.72098973,171.4790164,34.56567795,18.00977172,2099.96945,114.863582,283.774347,84.87328867
Scincoidea,Scincidae,Lygosoma,Lygosoma albopunctatum,24.3869883,416.4012859,34.33470757,11.19835297,1825.787509,102.6740357,679.4,65.77142857
Scincoidea,Scincidae,Mochlus,Mochlus sundevallii,22.34086055,236.6486272,31.42919988,12.53191349,780.2828632,96.19991278,864.396474,18.68368184
Scincoidea,Scincidae,Lygosoma,Lygosoma lineolatum,25.23162384,279.0607821,34.71905291,13.62319701,1706.288229,92.36061284,754.7267165,20.39975611
Scincoidea,Scincidae,Mochlus,Mochlus striatus,23.77721533,72.96994038,27.86515095,19.50409096,1582.282471,51.03649953,314.4448193,55.24722892
Scincoidea,Scincidae,Mochlus,Mochlus hinkeli,22.53194962,68.65672671,28.41917803,18.26360474,1674.157079,45.22346559,340.1818182,67.81818182
Scincoidea,Scincidae,Mochlus,Mochlus fernandi,24.15407443,91.47182483,29.66846544,19.88585189,1861.240874,57.0034102,452.6666667,78.66666667
Scincoidea,Scincidae,Lygosoma,Lygosoma bowringii,24.19049454,212.8686765,30.72809414,15.79377877,1813.273146,79.17336902,413.7586936,145.5090274
Scincoidea,Scincidae,Lygosoma,Lygosoma quadrupes,25.98390181,137.4528318,31.31808231,19.73404932,1901.427179,72.34166703,1899.321495,2.801164394
Scincoidea,Scincidae,Lygosoma,Lygosoma koratense,26.73841444,159.9981791,32.6517061,18.89539193,1250.978793,78.98013266,985.6608865,213.2133824
Scincoidea,Scincidae,Eugongylus,Eugongylus rufescens,24.70126117,46.01270388,27.72137311,21.80414665,3097.029883,31.28352866,1374.475075,538.7498111
Scincoidea,Scincidae,Eugongylus,Eugongylus albofasciolatus,25.14140679,51.68499723,27.2809657,22.97751299,3451.389045,42.26605798,118.6625976,12.12837164
Scincoidea,Scincidae,Emoia,Emoia loyaltiensis,23.40838455,197.4877085,26.77164179,19.96975417,1631.841528,38.25548727,1080.414345,535.4116751
Scincoidea,Scincidae,Leptosiaphos,Leptosiaphos graueri,20.00934737,46.26141682,25.13777824,15.79338809,1375.739148,38.43261259,912.2275005,13.71535486
Scincoidea,Scincidae,Leptosiaphos,Leptosiaphos hackarsi,17.7380129,51.19885161,23.19136774,13.26834839,1310.456387,36.62696774,1724.479352,207.6396304
Scincoidea,Scincidae,Leptosiaphos,Leptosiaphos amieti,23.64422166,88.52848234,28.3571232,20.54814647,2498.180423,65.53660024,981.6275975,41.18744816
Scincoidea,Scincidae,Leptosiaphos,Leptosiaphos kilimensis,21.38776689,97.70943295,28.12993504,15.88942368,1274.871791,56.00823247,842.2817136,151.5952823
Scincoidea,Scincidae,Leptosiaphos,Leptosiaphos vigintiserierum,22.5151735,114.0966776,29.03362203,18.50756934,2317.506322,70.2526178,594.8523846,15.50285603
Scincoidea,Scincidae,Lacertaspis,Lacertaspis rohdei,23.59107416,83.45525862,27.72566217,19.47764996,1969.957471,66.26491568,551.3834177,17.50712019
Scincoidea,Scincidae,Lacertaspis,Lacertaspis reichenowi,23.74697457,71.45293115,27.80971364,20.26105489,1889.249342,55.03740389,250.5304825,48.01188253
Scincoidea,Scincidae,Lacertaspis,Lacertaspis chriswildi,23.38863594,135.7062715,30.97673705,18.50402288,2503.910427,76.37010511,127.7469216,0
Scincoidea,Scincidae,Lacertaspis,Lacertaspis gemmiventris,24.03460705,105.3691896,29.68243952,20.66515872,2929.46892,70.70182492,203.7644397,74.75270742
Scincoidea,Scincidae,Lacertaspis,Lacertaspis lepesmei,20.776,132.4379792,28.57106944,16.48208333,1950.735903,70.918125,293.5529926,149.1514742
Scincoidea,Scincidae,Nannoscincus,Nannoscincus exos,21.90872483,200.0496644,26.32080537,17.15033557,2567.04698,49.45637584,112.1971808,3.885600548
Scincoidea,Scincidae,Caesoris,Caesoris novaecaledoniae,22.3720445,205.8611967,26.86781593,17.56616458,1656.135632,49.80584537,747.09535,183.6981966
Scincoidea,Scincidae,Nannoscincus,Nannoscincus manautei,20.48780488,205.2926829,25.25609756,15.37560976,1690.926829,51.09756098,430.2680812,110.2984358
Scincoidea,Scincidae,Nannoscincus,Nannoscincus hanchisteus,23.52,214.1622222,28.26666667,18.39333333,1251.755556,51.68888889,184.4530465,1.602574962
Scincoidea,Scincidae,Nannoscincus,Nannoscincus humectus,21.17121212,204.719697,25.88181818,16.08106061,1926.537879,51.31818182,130.8023381,3.006439701
Scincoidea,Scincidae,Nannoscincus,Nannoscincus rankini,20.7875,206.4416667,25.58194444,15.63611111,2090.291667,49.01388889,634.1384615,175.6153846
Scincoidea,Scincidae,Nannoscincus,Nannoscincus greeri,22.63349057,208.3580189,27.35,17.48584906,2552.283019,47.95283019,69.24221757,12.56356124
Scincoidea,Scincidae,Nannoscincus,Nannoscincus mariei,21.40831622,208.4670431,25.40192505,17.31812115,1852.150411,40.55082136,1155.060403,274.9127517
Scincoidea,Scincidae,Nannoscincus,Nannoscincus garrulus,19.68615385,205.5530769,24.11615385,15.12153846,1464.507692,44.57692308,30.28596916,6.672231426
Scincoidea,Scincidae,Nannoscincus,Nannoscincus gracilis,21.7006689,209.9027678,26.28524968,16.84316688,1669.174259,46.56833122,107.1193034,3.782599537
Scincoidea,Scincidae,Nannoscincus,Nannoscincus slevini,21.42645089,210.1007813,26.09486607,16.50200893,1573.335938,47.52120536,739.8679506,194.9536386
Scincoidea,Scincidae,Sigaloseps,Sigaloseps deplanchei,21.2621751,208.569357,25.39276676,17.00702804,1744.555062,41.97948016,758.9849521,218.747777
Scincoidea,Scincidae,Sigaloseps,Sigaloseps ruficauda,18.7880597,202.8034826,22.88606965,14.65621891,1993.099502,43.52736318,900.4527363,245.9751244
Scincoidea,Scincidae,Tropidoscincus,Tropidoscincus boreus,22.26745455,206.8659091,26.8216014,17.39283916,1685.348951,49.46895105,758.6953147,188.2806294
Scincoidea,Scincidae,Tropidoscincus,Tropidoscincus variabilis,21.36471304,208.3972276,25.37057393,17.26108949,1847.106518,40.81590467,802.3370623,235.1449416
Scincoidea,Scincidae,Tropidoscincus,Tropidoscincus aubrianus,22.23636651,208.9202844,26.8528278,17.29598736,1933.375039,48.44518167,862.8331754,221.4612954
Scincoidea,Scincidae,Caledoniscincus,Caledoniscincus chazeaui,21.94146467,203.0490459,26.50345539,16.98891181,2156.416194,49.88550799,978.8127901,239.4646725
Scincoidea,Scincidae,Caledoniscincus,Caledoniscincus terma,21.86493506,190.9662338,25.65584416,17.93766234,1989.922078,53.71428571,929.2727273,204.974026
Scincoidea,Scincidae,Caledoniscincus,Caledoniscincus aquilonius,22.30879252,199.6880048,26.56769445,17.75691267,1876.668789,50.42928188,849.2715337,203.8864134
Scincoidea,Scincidae,Caledoniscincus,Caledoniscincus atropunctatus,22.3016608,202.7350271,26.47559413,17.90682115,1717.603899,46.24967377,756.1741469,204.3219977
Scincoidea,Scincidae,Caledoniscincus,Caledoniscincus festivus,22.08400598,206.8038575,26.47958436,17.43027629,1680.226482,47.57138724,749.8678336,193.4584117
Scincoidea,Scincidae,Caledoniscincus,Caledoniscincus haplorhinus,22.24296167,205.6944485,26.51835198,17.7311269,1671.778321,46.51967499,740.5325222,194.8129068
Scincoidea,Scincidae,Caledoniscincus,Caledoniscincus austrocaledonicus,22.24296167,205.6944485,26.51835198,17.7311269,1671.778321,46.51967499,740.5325222,194.8129068
